"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
205291190,1500321563,29678611,176249,2560,0,511,15,0,"ARIZONA","OT2911",70,80,15,4,6,0,"FRLEHVN112CITYX00048",377951
367342030,1500321519,27523897,-50837787,1879,0,511,0,0,"LA SALLE","WRB6892",60,4,15,3,4,0,"",
413959656,1500321506,13822593,68104944,0,0,480,0,0,"HAIHANG5151","",0,0,0,0,0,0,"",
352905000,1500321571,27387470,-73662630,350,65,30,0,9293882,"KEN HOU","HOIK",70,151,20,16,11,99,"JP KUH",522496
357504000,1500321565,18744973,73218100,2805,107,281,0,9626950,"PACIFIC TALENT","3FZD3",79,163,27,11,21,128,"CN SHA",494848
235088264,1500321317,22647364,-445395,0,0,511,0,0,"ARIGATOU","MHJG6",37,12,3,2,2,0,"",
211467160,1500321569,31830893,5323644,0,0,511,0,0,"MELANIE","DB2470",0,68,12,6,2,10,"",1596
353005000,1500321552,13566220,72169460,1130,0,58,5,9315460,"DERYOUNG SHINESTONE","3EAG5",70,84,16,7,13,82,"TW KHH",483840
257509040,1500321172,37605058,4004088,3402,0,511,0,0,"DAYDREAM","",0,0,0,0,0,0,"",
227498360,1500321569,28637202,-2023968,17,0,511,0,0,"OF COURSE","",0,0,0,0,0,0,"",
244770854,1500321449,31432580,2934764,0,0,511,5,0,"LUCTOR","PA2312",37,27,3,4,1,1,"",1596
338041291,1500321569,28577886,-73435541,2719,0,511,0,0,"NO WORRIES","",37,14,6,4,2,0,"",
220001000,1500321533,35443206,12827681,2235,52,220,0,0,"LOA","OUTY",36,13,12,3,3,24,"NYBORG",506496
431501632,1500321413,21222352,83914772,1756,0,120,5,9221736,"SHOEI MARU NO.58","JL6654",70,77,17,5,15,56,">JP KZU C12",494174
636017360,1500321560,32346630,4715530,90,1,99,1,9399741,"ARICA","A8OA2",70,17,207,16,15,96,"OPL ANCHORAGE",486528
227211180,1500321569,29690483,67865,1672,1,511,0,0,"LH PILOT ST JOSEPH","FAB5254",50,12,4,2,2,15,"",1596
205517890,1500321566,30795822,1918879,0,0,511,15,0,"MEERBOOT 4","OT5178",31,2,9,2,2,14,"ZEEBRUGGE",1596
357874000,1500321539,18823800,72951100,750,0,116,5,9168879,"EVER USEFUL","3FCC9",70,211,74,15,25,96,"SHANGHAI",492482
667001723,1500321479,26640553,5341138,2808,0,511,5,8913071,"JAOHAR RAVENNA","9LU2526",70,87,16,8,8,69,"IT GOA",489664
563006080,1500321561,756690,62214768,2665,0,511,15,8858946,"MARINA PHEVOS","9V6615",52,8,25,4,5,0,"",0
272036800,1500321449,27160996,11917346,3322,0,511,1,0,"DMITRIY KALININ","UYNJ",79,145,20,13,20,21,"SMEDEREVO",518720
271000874,1500321173,24286370,10326670,420,0,162,5,9254472,"INCE INEBOLU","TCPK7",0,162,27,19,13,101,"EG SUZ>IT TAR",492480
338204573,1500321527,15419649,-48101932,2676,0,511,0,0,"OUR TIME","",37,14,5,5,1,0,"",
412479240,1500321531,18800931,72995324,831,0,511,5,0,"JIANG SHENG JUN8","",70,30,13,8,8,32,"",0
258215000,1500321545,42611170,14692190,2240,162,223,0,9725421,"VIKING SEA","LAWP7",69,43,185,17,17,66,"TROMSO",495966
236593000,1500321556,24112253,-6049776,1835,105,182,0,9505326,"ROCHEFORT","ZDKD2",70,74,8,3,9,42,"MARGHERA",514432
259759000,1500321569,30850065,1154903,1223,98,125,0,7431698,"IDUNA","LAZB4",80,73,9,8,6,39,"NL SLU",495838
366980170,1500321480,29487662,-73817568,1761,0,511,0,0,"PACIFIC","WCO7745",52,0,0,0,0,40,"SEATTLE",484416
219014974,1500321569,33627111,7614975,2555,0,240,0,8010532,"PERNILLE","OYOB2",60,9,27,5,3,29,"HELSINGOR_HELSINGBOR",1596
538002843,1500321405,-5667781,88279306,2552,0,140,5,9343704,"GAS SIKOUSIS","V7ME6",82,75,20,7,10,50,"AU BNE",506816
226010550,1500321563,29697101,112309,1673,0,511,0,0,"THIERRY M","FM5973",20,100,0,10,0,0,"LE HAVRE",0
305679000,1500321390,32980556,-921893,3308,0,186,5,9467005,"HHL CONGO","V2FH8",70,119,19,6,15,64,"GB NCL",484352
257680140,1500321433,33413027,7571425,189,0,511,0,0,"SULA BASSANA","LK6803",36,9,3,2,2,0,"",
245974000,1500321455,31772992,2871330,1090,0,355,5,0,"HNLMS MERCUUR","PARE",35,0,0,0,0,63,"",1596
636017361,1500321557,23550098,-16780775,717,163,71,0,9399739,"CAP ROBERTA","A8MG9",79,205,19,16,15,112,"MARIN",499968
310750000,1500321559,30545630,-878370,2360,2,303,0,9253741,"MONTREAL EXPRESS","ZCET4",74,237,57,3,29,93,"SOUTHAMPTON - UK",494528
367747560,1500321317,29179377,-73795272,1303,0,511,0,0,"ANILLO","WD19329",37,0,0,0,0,0,"",
246587000,1500321536,30872510,2407050,3290,1,165,0,9479292,"RWS 79","PBSN",99,9,15,3,3,10,"HANSWEERT",152463
316001234,1500321564,29328790,-74144290,820,1,285,0,6418546,"HOWE SOUND QUEEN","CY3842",60,40,40,10,10,41,"VESUVIUS CROFTON",68097
257791290,1500321534,36559992,2909532,3334,0,76,0,0,"DYKKERSERVICE 3","LG3184",34,3,11,3,6,20,"CH. 16 FOR INFO",1596
232008761,1500321568,34283950,-1251076,2656,18,272,0,9363778,"STANDARD SUPPLIER","MBFI6",79,12,83,9,9,49,"ABERDEEN",490944
220284000,1500321500,31144080,2617098,2820,0,511,0,9153020,"SUECIA SEAWAYS","OVPB2",79,114,82,13,13,63,"RTM-FXT-RTM",494720
338194493,1500321497,28577534,-73433480,2331,0,511,0,0,"GRACE","WDG3058",36,7,4,4,0,0,"",
257653140,1500321552,35524089,6563977,1689,0,511,0,0,"SOLBRIS","",0,0,0,0,0,0,"",
564056000,1500321539,5620040,-47930693,3290,0,246,5,9222120,"SPIRIT OF TOKYO","9V2502",71,165,45,27,5,76,"MANZANILLO",494784
218359000,1500321563,31476832,2750775,1511,0,303,0,8028412,"ANNIE HILLINA","DEDT2",30,53,33,11,3,60,"IJMUIDEN",1596
375388000,1500321496,23729875,1582613,2834,0,46,5,8319964,"BELLA","J8B3421",70,70,9,5,5,32,"PALMA   ES PLM",492416
316027612,1500321479,28539690,-31621140,580,1,229,0,9557458,"ATLANTIC MERLIN","XJBN",52,22,62,5,16,72,"ST. JOHN'S",0
244660896,1500321564,31444862,2915775,0,0,511,0,9476006,"TREASURY","PF2720",80,100,10,5,4,2,"NLAMS01093DOCKX00012",426944
263873670,1500321285,23215437,-5650361,1648,0,511,0,0,"BUZIOS VII","CRA2892",36,15,0,5,0,0,"",0
616409000,1500321296,21365513,20794761,364,83,35,0,8903040,"VECTIS ISLE","D6DB6",70,80,20,7,6,30,"NIKOLAEV",516608
412357910,1500321518,15578161,71670073,169,0,16,0,0,"XING HANG HAI 68","TSTAISB",70,40,13,3,6,35,"JIEYANG",760734
236111758,1500321549,21685675,-3185407,1791,1,60,1,9588275,"IVER BEST","ZDKN7",84,85,25,5,13,52,"GIGIB EASTERN ANCH.",736640
431000175,1500321548,20490235,81075648,2069,2,97,1,9413860,"KINSUIMARU","JD2401",80,82,23,3,13,55,">JP WAK OFF",494912
367529770,1500321296,25295164,-42190672,1117,22,511,0,0,"PRIVATEER IV","WDG3800",69,10,20,2,6,0,"",1596
244660130,1500321502,31109826,3511440,889,0,511,5,0,"VITO","PD7724",99,53,10,2,5,0,"",0
273363410,1500321497,35965302,18188498,1996,0,511,0,0,"MOSKVA-55","",60,6,32,5,2,0,"",
257104720,1500321337,40900330,8801413,249,0,511,0,0,"MOHOLMEN","LJVK",30,16,4,2,4,0,"",
367437970,1500321562,27267031,-73590530,2856,63,284,0,0,"PORTLAND SPIRIT","WCZ7280",60,15,31,7,3,25,"PORTLAND",409083
367499710,1500321306,15658331,-48098164,900,0,511,5,0,"M/Y PIPE DREAM","WDF8895",37,26,9,4,4,20,"FT LAUDERDALE",1596
636014716,1500320535,-14453790,-27760350,3260,1,219,1,9453638,"MARLIN","A8WC9",80,117,28,8,15,70,"SANTOS",488384
367667260,1500321569,28600579,-73434388,374,0,511,0,0,"C-SHEL","WDH9361",30,5,5,1,3,0,"",0
237034400,1500321571,22792500,14048440,0,0,0,0,8968923,"AIANTAS","SX7673",60,30,29,8,7,19,"FANEROMENH-MEGARA",1596
256676000,1500321098,26637203,5359203,420,0,155,5,8979805,"DOUBLE TROUBLE","9HA2900",38,22,27,2,7,25,"GENOA",373677
256488000,1500321571,24799230,1287940,230,0,205,0,9451721,"NEPTUNE HORIZON","9HA3929",90,21,147,6,22,83,"BARCELONA",492096
316034591,1500321342,29201973,-74044219,553,0,511,0,0,"LADY GEM","",0,0,0,0,0,0,"",
235113766,1500321357,3343924,17185,860,0,227,1,9724609,"BRITISH SEAFARER","2IYG8",89,147,36,23,9,117,"GH TEM",487936
247069980,1500321563,25737652,6246439,259,34,511,7,0,"AIRONE","IJHB",30,6,10,2,2,0,"PORTOFERRAIO",258752
257670900,1500321419,41895207,11619064,2158,4,511,0,0,"ISTIND","",0,0,0,0,0,0,"",
352911000,1500321312,13514594,72166426,2071,1,17,1,9665164,"CSE FORTUNE EXPRESS","3FPQ8",70,148,28,19,11,102,"KAOHSIUNG, TW",476224
246054000,1500321479,31088540,1399930,2684,22,511,15,9056155,"FV SL42","PCRJ",30,0,17,4,4,47,"FISHING GROUNDS",1596
244912000,1500321565,35936727,18137476,2650,0,214,0,9307384,"TRICA","PHLV",72,147,58,26,0,66,"ST PETERSBURG",494720
636015187,1500321564,33124371,8623457,384,150,37,0,9482574,"NAVIGATOR LEO","A8ZD5",81,127,33,14,12,64,"UST-LUGA",497886
414284000,1500321570,18724645,73279715,3053,99,303,0,9188805,"DAFENGGANGHESHUNHAO","BHUT4",70,20,144,13,15,76,"SHANGHAIWAILIU",495966
211500590,1500321564,32114639,5933632,2311,0,247,0,0,"ANTILOPE","DJ3461",70,68,15,7,2,22,"RENDSBURG",828480
205439290,1500321569,31160811,2489310,0,0,511,0,0,"PALOMINO","OT4392",79,95,0,4,5,2,"R'DAM<->B.O.Z",846912
366920970,1500321571,23754931,-45337651,3330,110,331,0,7044328,"PENN NO. 6","WDG9702",57,9,37,5,6,53,"PHILADELPHIA PA",494720
244020738,1500321567,31147525,2690165,1799,13,511,0,0," MSTX 11","",49,4,6,2,2,10,"  ROTTERDAM",1596
367034320,1500321564,20239869,-70959946,3259,54,511,15,0,"CITY OF LONG BEACH","WDC5007",99,0,0,0,0,0,"",1596
235083644,1500321463,23717612,1630810,599,1,511,0,0,"RACHEL-3","2EBD6",36,11,10,3,3,0,"",
244710207,1500321571,30805265,2576070,2698,0,511,15,0,"ATLANTIC PERFORMER","PB8464",80,122,13,5,9,0,"",1596
244620717,1500321406,29619044,41631,3600,1,511,0,0,"AJETO!","",0,0,0,0,0,0,"",
413360000,1500321547,-17853658,18709674,2440,10,79,1,9488217,"WU YI HAI","BQCF",70,160,30,16,16,76,"DURBAN",489664
235001428,1500321512,30817652,616032,846,0,511,0,0,"SEIONT-A","MWHL",33,0,0,0,0,23,"SURVEY",380288
240602000,1500321561,21994581,98168,782,115,79,0,9308833,"LOVINA","SWXG",89,211,32,20,22,148,"RED SEA FOR ORDERS",506368
338921000,1500321539,20234074,-70961162,2880,0,158,5,9177325,"CG GEORGE COBB","NTVY",35,18,35,4,6,27,"",0
412370246,1500321520,18769664,73128064,360,0,511,0,0,"HUCHONGYU24018","",30,25,4,3,2,0,"",
227099050,1500321525,31175001,3391765,0,0,511,0,0,"NATACHA","FM4066",79,68,13,4,4,12,"ARQUES",686970
211164800,1500321271,32078458,5088020,508,1,511,0,0,"MY WAY","DD4142",37,7,4,3,1,0,"",0
413327570,1500321553,18971810,72754340,1292,84,511,0,0,"QING FENG 9","QF9",70,40,17,4,5,36,"FU ZHOU",302336
247599000,1500321485,27380943,8260422,0,0,511,5,7349821,"RASANT","IFTL",52,9,21,3,5,45,"ITTRS",494528
367752740,1500321308,29201510,-74043523,1494,0,511,0,0,"WE'LL SEA","WDI9848",37,10,15,3,3,0,"",
412379990,1500321504,18826917,72939670,0,0,511,0,0,"XINAN019","",54,8,41,6,3,22,"SHANG HAI",0
367636270,1500321564,30063777,-76511771,3472,0,169,1,0,"RUSHMORE","WDH6272",37,12,20,5,2,19,"BUNSBY ISLANDS",494208
211181940,1500321470,32340643,5493353,0,0,511,0,0,"PILOT KAPT.KIRCHEISS","DBJT",50,7,15,4,2,0,"",1596
564182000,1500321513,31150320,2529306,2612,0,511,0,9316608,"MAERSK ERIK","9V8750",89,145,31,8,24,92,"ROTTERDAM",494528
244810513,1500321571,31127940,2564548,0,0,511,0,0,"WALVIS","PA6822",52,20,0,4,4,4,"ROTTERDAM",461760
412123000,1500321495,18815610,72899850,2957,0,145,5,0,"YONG XING 11","BKDD",70,130,30,6,18,94,"SHANG HAI",492023
413404810,1500320889,13771593,68130651,2514,0,141,5,0,"DONG RUN 7","",80,35,20,4,5,38,"DONG GUAN",494592
235006670,1500321570,26588543,5100840,449,54,46,5,8020599,"VIKINGLAND","MCMF3",79,94,61,12,12,69,"ITLIV",496000
538003454,1500321412,35766448,3144964,3477,0,30,5,9267261,"SEACOR MARINER","V7QW9",99,9,35,4,7,28,"LANGEVAAG",439616
244670846,1500321564,31585816,3651247,0,0,511,0,0,"LELI","PD2143",79,0,13,5,2,0,"",770816
229061000,1500321544,35811299,3240607,438,158,42,0,9358060,"SEA CARGO EXPRESS","9HA3034",75,10,109,14,4,55,"BERGEN",495744
230196000,1500321567,36273750,16171150,2120,1,258,5,6604121,"KATARINA","OHLV",90,17,36,5,5,44,"KOTKA",422466
345110006,1500321567,12307505,-52170701,1540,1,511,0,8511419,"MEXICO","XCMK",0,15,20,5,4,15,"PLAYA DEL CARMEN",494572
371754000,1500320647,19183860,72240175,2619,0,273,1,9787429,"OSTREIRO","HPZY",90,10,58,8,8,45,"ZHANG JIA GANG",254784
232007766,1500321527,22771016,-5320626,214,0,511,0,0,"VIDA MIA V","",0,0,0,0,0,0,"",
245952000,1500321505,31288400,2230000,3450,0,174,1,9463451,"EBROBORG","PCGH",70,125,12,11,5,50,"ROTTERDAM ANCHORAGE",482752
230982010,1500321567,37927083,12685350,2819,0,511,15,0,"PILOT L137","?",90,7,9,5,1,0,"",1596
316001269,1500321558,29403962,-73880125,350,0,36,0,9030682,"SPIRIT OF VI","CFL2070",69,45,123,13,14,50,"SWB TSA",190784
249673000,1500321569,30893509,450931,1019,188,101,0,9376696,"MAZARINE","9HA4332",79,145,49,13,13,65,"ROTTERDAM",496000
538090408,1500321492,-17924193,18628261,1,0,282,5,9148790,"M\V BLACK RHINO","V7TR7",70,86,15,12,4,44,"DURBAN",493982
211553830,1500321569,31919803,5109658,987,1,511,0,0,"MONI M","DB2822",79,70,15,5,5,0,"BREMEN",380928
351682000,1500321555,12963841,64996064,527,0,14,5,9287209,"SEA CONFIDENCE","3EAP4",70,162,26,10,22,102,"CN FAN",474496
413996586,1500321310,13867495,68022333,2966,0,511,0,0,"TENGXIAN JINHAI 2688","",70,44,5,7,4,0,"",
413860253,1500321217,18819884,72900024,0,0,480,0,0,"JIAJI011","",70,56,8,6,7,0,"",
366996280,1500320310,17845240,-57096490,1312,61,130,0,0,"DIXIE RAIDER","WDC2675",57,66,14,4,7,28,"COTANDA TERMINALS",492096
244110350,1500321522,31415767,2942997,611,0,511,15,0,"LA REINE","PE9619",69,2,10,2,1,2,"AMSTERDAM",67584
229613000,1500321411,30763892,2307486,3314,0,332,5,9659787,"POLA INDIAN","9HA3449",70,40,140,15,15,73,"SLUISKIL",485824
236643000,1500321294,32066425,8755422,2776,0,28,5,9237010,"SILVA","ZDNV5",70,85,15,13,4,40,"SZCZECIN",434496
235104062,1500321306,30485637,-60127,2763,0,511,0,0,"KATHARINE","",0,0,0,0,0,0,"",0
367088180,1500321019,17847477,-56020954,1971,53,511,0,7643291,"GRANDE BATTURE","WYP8397",30,10,39,2,8,36,"",1596
265742940,1500321285,33685459,9231551,1950,0,511,0,0,"NIORD","SE9580",36,8,6,3,1,0,"",
273380330,1500321561,26838325,22669250,3592,0,315,0,9448190,"SD SEAHORSE","UAJB",52,0,0,0,0,56,"NOVOROSSIYSK",445888
368637000,1500321565,22684894,-73410213,1953,0,511,0,7609843,"ISLAND VIKING","WDG5991",52,12,23,4,8,40,"SF B9",476416
259890000,1500321473,37709632,4272966,2685,3,247,5,9406714,"SUSANA S","LACF7",84,135,29,17,6,65,"OULU",492992
259085000,1500321523,40011693,7936282,2671,100,268,0,9579652,"NOVATRANS","3YDL",70,21,41,6,6,52,"BUKKOEY",495006
244030320,1500321568,30739871,2282078,3600,0,511,0,0,"VERONICA","PD4690",99,30,9,2,3,22,"SAS VAN GENT",494144
309473000,1500321508,31061280,1995348,1697,1,511,0,8209717,"PEAK AMSTERDAM","C6RA7",70,72,10,8,3,29,"TO ORDER",487488
413802075,1500321509,18990208,72728204,0,0,0,0,0,"TONG JIANG YONG WANG","",70,80,12,8,8,0,"",
257951470,1500321445,34847324,4808605,1130,0,511,0,0,"MALENE","",0,0,0,0,0,0,"",
267191000,1500321565,26772877,13599923,2817,0,511,0,0,"MARIA+2TANKER","QTR",80,0,0,0,0,19,"WIEN",504798
255801550,1500321434,32145400,-54800,1120,0,91,5,9131943,"AUTOPREMIER","CQQD",70,100,26,9,9,53,"ZEEBRUGGE",496640
219818000,1500321554,21933309,-395408,796,138,79,0,9761047,"MAERSK MARINER","OWGQ2",70,46,49,11,14,77,"PORT SAID",505088
249301000,1500321537,22820850,14105320,3200,0,0,5,9474292,"ARCHANGEL ONE","9HPA9",82,94,15,13,4,55,"ELEFSIS",494494
205345490,1500321566,30671366,2586373,3503,2,511,15,0,"HEEN EN WEER 2","OT3454",69,7,8,3,2,0,"",1596
412704170,1500321570,14647109,70828442,0,0,270,0,0,"ZHAOSHANGKADAKAISI","",60,18,8,3,3,10,"XIAMEN",0
565512000,1500321541,718225,62249029,2503,0,142,1,9760861,"BRIGHTOIL 326","9V3732",80,19,71,12,3,48,"SIGAPORE",230016
574498000,1500321383,12701841,66242326,2296,0,21,5,9136553,"NEPTUNE STAR","3WVB",70,135,25,17,9,85,"ZHANJIANG-CHINA",488384
412375140,1500321175,18673132,72877904,0,0,12,5,0,"SHANGDIAN1002","",52,35,9,4,5,0,"HJLMT",848896
538090452,1500321563,32167420,5740160,3079,126,307,0,9465423,"GOLDEN KAROO","V7ZQ5",79,177,23,14,17,86,"BE ANR",496896
431402014,1500321536,21287110,83886320,3403,1,77,0,0,"KOYO MARU NO.12","JD2089",80,53,12,4,6,45,">JP KWS DU OFF",495774
413700080,1500321562,18691617,73124660,1323,104,131,0,0,"AN SHENG 25","BVKS5",70,129,17,11,10,51,"BYQ",500480
413031080,1500321236,19201296,72239872,272,0,511,0,0,"HAI XUN 06809","JSMSA",55,24,10,3,2,0,"",0
412060010,1500321509,12016727,66165885,0,0,511,0,0,"HAI XUN 1750","",170,30,28,6,4,35,"HAI KOU",1596
211145680,1500321398,34986068,5129275,1535,0,511,0,0,"ATALANTA","DKII",37,19,0,3,3,0,"",
538070988,1500321520,15658040,-48098160,3600,0,1,5,9733521,"APRICITY","V7EO9",37,47,0,0,10,17,"FORT LAUDERDALE",404672
563006980,1500321487,735746,62266941,3600,0,511,0,9320958,"MAJU STAR","",37,5,5,5,5,0,"NEWYORK",627494
205484390,1500320740,30642819,2618638,0,0,511,0,0,"VAMI","OT4843",79,75,5,1,9,3,"KALLO",483904
245456000,1500321562,31824051,3085288,2500,30,243,0,0,"WR143 FRANS NAN","PCQZ",30,18,3,2,3,18,"",0
316003453,1500320846,30506450,-75956908,451,36,39,0,0,"HECATE PRINCE","CY7049",0,4,14,1,5,34,"DESOLATION SOUND",488414
232005775,1500321567,30316175,-3738680,2157,38,511,7,0,"FV FILADELFIA PZ542","MHWH2",30,16,12,1,5,33,"NEWLYN",301696
235103033,1500319757,32775947,8299995,2173,157,214,0,0,"MASTER P","2HEO7",40,6,12,3,3,13,"WIKINGER WF",489906
311073800,1500321204,29092050,-3521442,260,130,30,0,9567702,"EURO","C6AA5",81,230,44,29,19,155,"NTL ROTTERDAM",498240
247299900,1500321537,22807928,7508860,3215,0,511,0,0,"INTREPIDO","IXYN",60,0,0,0,0,20,"ISOLEEOLIE",339968
372973000,1500321145,19277682,-48683451,2374,0,139,5,9339272,"MSC PINA","3ELK8",70,261,76,20,26,107,"CHARLESTON",493760
314415000,1500321229,35086349,3525917,1995,0,134,5,9005730,"FERRO","8PAJ7",70,76,12,5,9,31,"HELLVIK",494080
219013179,1500321429,33285150,5052930,1477,0,242,5,0,"KAREN M","OWFL2",39,8,18,1,5,25,"ESBJERG",311808
257000320,1500321469,37779909,4662520,2127,0,511,0,0,"ROAR","",0,0,0,0,0,0,"",
244820983,1500321536,31418181,2919490,2499,0,511,0,0,"JOHNNY KRAAIJKAMP","PG7260",37,9,1,2,2,10,"",1596
235450000,1500321532,34528890,-950233,0,169,358,0,9244958,"HJALTLAND","VSTY8",60,7,118,9,11,54,"LERWICK",496094
244740487,1500321523,31091971,2830617,3600,0,511,0,0,"ANTONIA","PE8443",89,31,8,3,3,23,"AMSTERDAM",732480
538006575,1500321417,721000,62214840,980,0,182,1,9273387,"CHEMBULK NEW ORLEANS","V7OQ6",80,145,29,20,8,90,"SINGAPORE",494656
375296000,1500321567,-12095874,34498459,1343,1,511,0,9641479,"OPUA","J8B4981",52,13,13,1,10,20,"PORT LOUIS",829952
210077000,1500321522,21821723,8791996,2778,126,277,0,9521435,"NORDROSE","5BNV3",84,197,31,27,15,136,"FOS FR",499713
279202502,1500321565,26811501,12181301,3100,0,511,15,0,"BECEJ I","YT2502",79,56,14,3,6,7,"JERMENOVAC",1596
244660126,1500321564,30660089,2218638,3316,0,511,0,0,"VARIATIE","PC6873",90,74,12,3,7,30,"BRESKENS",488320
273354240,1500321570,26811100,22716111,1180,1,51,0,9564762,"BARS","UBUH3",52,12,15,5,5,38,"NOUOROSSIYSK",127912
314029000,1500321564,30922633,-6161275,2971,86,293,0,9081344,"ARKONIA","8PME",70,78,12,7,6,42,"LIMERICK",496128
367434220,1500321559,24429216,-44410558,1013,1,511,0,4068826,"YOGI BERRA","WDF2990",60,21,4,3,5,0,"EAST RIVER",1596
257337000,1500321532,35138838,3105377,2101,93,212,0,9591868,"NORMAND SUPPORTER","LCLW",70,25,69,8,12,60,"EKOFISK",496256
413435190,1500321561,18434070,73681828,3227,0,511,0,0,"ZHEGUANGHANGXUN1108","",50,10,23,3,2,14,"",0
257619000,1500321408,34808384,3533031,1298,14,121,15,9684524,"CAPRICE","LFGV",30,15,12,2,6,0,"",0
431001455,1500321478,21381994,83855031,2834,0,34,0,0,"KAIO MARU","JD2067",52,11,25,5,7,32,"TOKYO",1596
272073500,1500321429,28165825,19192817,0,0,511,0,0,"TIRA","",52,10,12,2,4,0,"",
227146600,1500321548,21680506,8633291,3520,6,511,3,0,"F/V J. LOUIS VINCENT","FQBL",32,14,15,4,3,45,"MALTA",490368
367097670,1500321569,17868632,-55312591,0,0,511,0,1,"ARLENE","WDC9108",52,9,11,4,4,25,"WEST DELTA 23",439040
367594740,1500321480,17866871,-55302619,2922,1,511,1,9030773,"K-MARINE X","WDH2136",90,10,70,9,1,30,"EI 106",88512
243071712,1500321540,28504565,11424923,1820,100,511,0,0,"RUBIN","HGQL",69,8,28,3,3,12,"BUDAPEST",472384
232009709,1500321563,32510902,-3275756,3457,30,511,15,0,"DAVID LIAM","MBLI4",30,0,0,0,0,0,"",0
211664100,1500321568,32081650,5989699,3600,0,511,0,0,"RICHARD KRANZ","DF5236",69,5,10,2,2,0,"HAMBURG",627584
219016715,1500321376,33278798,5059688,364,0,511,0,0,"SAELEN","OX2448",90,9,4,2,3,0,"",
319059500,1500321532,24448470,-44406520,136,0,98,5,1012359,"LADY MAY","ZGDQ9",37,23,23,5,4,23,"CHELSEA PIERS NY",490688
257628000,1500321558,-673340,-29099518,1423,0,34,1,9304186,"ADS ARENDAL","LAUU7",70,191,34,11,21,72,"BARCARENA BRAZIL",475904
636092666,1500321267,29574030,-73918281,1422,1,272,1,9731717,"ULTRA LETIZIA","D5JZ5",70,171,29,11,21,67,"CA_VAN",477839
667001651,1500321563,18975590,18685228,3600,1023,511,0,9337573,"SEE CHAMPION","9LU2454",52,20,39,7,7,45,"BALTUM FILED",210944
211141000,1500321571,32322502,5447629,670,178,69,0,9297591,"BIANCA RAMBOW","DIFT",71,124,10,12,11,80,"DEHAM",495616
432968000,1500321063,20807618,81116279,1740,0,262,5,9687784,"TAISEI MARU","7JPO",90,53,38,11,5,49,">JP UKB SW",487552
249973000,1500320253,24211020,8559670,1505,172,149,0,9760512,"MSC MERAVIGLIA","9HA4455",60,38,278,26,26,87,"MESSINA",495882
565758000,1500321566,26377103,8298532,3068,116,308,0,9283837,"CLIPPER LASCO","9VFX8",70,144,26,14,14,89,"RAVENNA",494592
538002456,1500321558,18853195,19280500,1438,8,134,3,9324227,"SEABULK LUANDA","V7IU8",10,0,0,0,0,55,"ZOHR",483392
367562820,1500320697,18027240,-56238300,2234,64,219,0,0,"BREWSTER KNOTT","WDG6998",57,281,20,11,5,31,"MOTIVA (SHELL) NORCO",476160
261146000,1500321482,35666121,14858331,2737,0,511,0,0,"STS POGORIA","SQKY",36,37,10,3,5,0,"",0
244060993,1500321493,31095420,2838918,3600,0,511,0,0,"ALCYONE","PH6636",37,22,5,1,4,12,"",1596
367591130,1500321569,28577580,-73434596,3600,1,511,0,0,"SEMPER FI","",0,0,0,0,0,0,"",
265732980,1500320120,35065276,9959469,3600,1,511,0,0,"ELVIRA","SFMX",60,17,17,5,5,5,"STEGEBORG-NORRKROG",0
257253220,1500321548,40144266,8161428,1495,1,511,0,0,"TYRANN","LM4281",37,12,3,2,3,0,"",0
316030644,1500321537,29718879,-74899214,624,83,59,3,9739252,"BAYNES SOUND CONNECT","CFN7319",0,40,39,8,9,0,"",1596
563003030,1500321249,777828,62253770,2376,0,511,0,0,"BARLIAN 10","9V5534",52,8,14,4,4,0,"",
367617150,1500321554,15636718,-48078642,1801,0,120,0,0,"MISS MICHELLE","WDH4382",37,0,0,0,0,0,"",
413202450,1500320358,16074170,71827610,845,0,147,0,0,"LI YUN","BAZE",70,101,22,9,9,50,"NING DE",494720
273364790,1500321500,35931170,18128638,3600,1,319,0,9751872,"BALT FLOT 1","UBGM7",80,114,26,9,8,30,"YAROSLAVL'",503808
257656950,1500321313,35715053,6412106,3199,1,511,0,0,"RABALDER","LN2403",37,11,0,3,1,0,"",
240176000,1500321570,32856773,7674840,739,107,69,0,9255684,"MINERVA ZOE","SYBC",80,201,43,25,17,85,"UST LUGA RUSSIA",502336
667001631,1500321570,13560230,72152040,958,2,511,15,8662438,"SKYLINE 1","9LU2434",0,75,20,5,10,0,"KAOHSIUNG",495744
258424000,1500321564,35782864,3800943,352,295,40,0,9383376,"FJORDFART","JWMN",40,14,14,4,4,20,"STAVANGER - RYFYLKE",836175
235100519,1500321426,30461240,-784117,1878,0,511,0,0,"CV25","2GTZ4",36,19,3,3,3,0,"",
228078700,1500320981,29483896,-1884518,2831,95,282,15,0,"F/V MARANELLO","FJJX",30,13,9,4,3,35,"",1596
311020300,1500321524,31309080,2533902,707,0,511,0,9168934,"NAVION SCANDIA","C6XS4",85,224,41,5,37,92,"SCHEVENINGEN ANCH",494592
205353090,1500321536,31283514,3017876,3118,86,511,0,0,"GANGES / GANGE","OT3530",79,157,14,7,3,4,"AMSTERDAM",495040
244700201,1500321564,31988553,4141407,1864,0,511,0,0,"MAIN III","PH5717",80,26,0,2,3,10,"",67610
